Formula,Material Class,H2 wt %,HtoM,Delta H,Pressure,Temperature,meanatomic_weight,varienceatomic_weight,minatomic_weight,maxatomic_weight,meanX_pauling,varienceX_pauling,minX_pauling,maxX_pauling,meanZ,varienceZ,minZ,maxZ,meanX_mulliken,varienceX_mulliken,minX_mulliken,maxX_mulliken,meandensity,variencedensity,mindensity,maxdensity,meanatomic_radius,varienceatomic_radius,minatomic_radius,maxatomic_radius,meancovalent_radius,variencecovalent_radius,mincovalent_radius,maxcovalent_radius,meancovalent_sphere_volume,meanatomic_volume,varienceatomic_volume,minatomic_volume,maxatomic_volume,meannvalence,variencenvalence,minnvalence,maxnvalence,Packing Fraction,LLD_atomic,LLD_covalent
Zr.6Ti.4Mn2,AB2,1.7,1.059299388,,0.2,23,61.25242933,230.1292802,47.867,91.224,1.504666667,0.007638222222,1.33,1.55,27.6,39.44,22,40,3.644470667,0.01099045417,3.45356,3.717009,6.771466667,0.8831906489,4.506,7.3,143,36,140,155,128.2666667,197.6622222,119,154,9170460.869,9.16,7.2458,7.39,14.1,6,2,4,7,0.6103052141,0.04195804196,0.1096094575
Zr.75Ti.25V1.7Fe.3,AB2,1.5,0.932684264,,,,61.24626667,302.6738793,47.867,91.224,1.5675,0.02326875,1.33,1.83,27.46666667,53.28222222,22,40,3.633127207,0.02084448551,3.45356,4.0267339,6.1925,0.56623675,4.506,7.87,140.9166667,69.57638889,135,155,137.3666667,121.3988889,116,154,11067771.72,9.85,6.59375,7.1,14.1,4.966666667,1.232222222,4,8,0.6736635947,0.05919275867,0.08020953454
Zr.76Ti.24Ni1.16Mn.63V.14Fe.18,AB2,1.6,1.049316612,29.7,5,30,64.53297161,239.5813838,47.867,91.224,1.649549839,0.0550904726,1.33,1.91,29.52090032,38.83477218,22,40,3.919207692,0.1518157483,3.45356,4.3979385,7.465028939,1.773604883,4.506,8.9,141.5755627,62.95168578,135,155,126.0096463,313.385759,110,154,8893240.808,9.009228296,9.455083006,6.6,14.1,7.122186495,6.473816441,4,10,0.6193075508,0.05604222712,0.1404869022
ZrCr2Fe.8,AB2,1.2,0.7667553804,46.5,0.8,100,63.12952632,284.1203351,51.9961,91.224,1.608947368,0.03213573407,1.33,1.83,28.63157895,46.75900277,24,40,3.732591347,0.02916135294,3.52995,4.0267339,7.135789474,0.2133822715,6.52,7.87,143.9473684,43.62880886,140,155,129.1578947,225.8171745,116,154,9405682.369,9.010526316,9.253520776,7.1,14.1,5.894736842,1.88365651,4,8,0.6400240559,0.0458862903,0.1163476262
ZrCr2Ni.8,AB2,1.4,0.9048769296,37.9,1,100,63.72918947,276.7322957,51.9961,91.224,1.625789474,0.04064542936,1.33,1.91,29.05263158,45.20775623,24,40,3.810739684,0.09803671507,3.52995,4.3979385,7.352631579,0.7081246537,6.52,8.9,142.8947368,56.09418283,135,155,127.8947368,265.0415512,110,154,9202948.45,8.905263158,9.697288089,6.6,14.1,6.315789474,4.32132964,4,10,0.639186937,0.05241344188,0.1272929378
ZrCrCo.6V.4,AB2,1.6,1.078355644,,1,180,66.31887213,317.5738567,50.9415,91.224,1.59,0.0412,1.33,1.88,29.8,53.62666667,23,40,3.754474113,0.07266564978,3.52995,4.27163323,7.128666667,0.8929982222,6,8.86,143.3333333,72.22222222,135,155,132.0666667,283.3955556,111,154,10124490.51,9.563333333,10.51128889,6.7,14.1,5.8,3.226666667,4,9,0.6551501504,0.05929092458,0.127468625
ZrCrCo.8V.2,AB2,2.2,1.503820387,,3,150,66.85165173,305.1623138,50.9415,91.224,1.606666667,0.04642222222,1.33,1.88,30.06666667,50.99555556,23,40,3.796876761,0.08775572868,3.52995,4.27163323,7.319333333,0.9715528889,6,8.86,143.3333333,72.22222222,135,155,130.5333333,310.3822222,111,154,9834494.142,9.453333333,10.94762222,6.7,14.1,6.066666667,3.795555556,4,9,0.6481983202,0.05929092458,0.1349668123
ZrCrFe,AB2,1.6,1.078943631,36,2,51,66.35503333,311.7017567,51.9961,91.224,1.606666667,0.04308888889,1.33,1.83,30,50.66666667,24,40,3.7576463,0.04198899374,3.52995,4.0267339,7.18,0.3042,6.52,7.87,145,50,140,155,130.6666667,278.2222222,116,154,9814346.62,9.476666667,10.69042222,7.1,14.1,6,2.666666667,4,8,0.6393055225,0.04876598491,0.1276530204
ZrCrFe1.2,AB2,1.4,0.9328338616,34,7,120,65.69815625,298.6927095,51.9961,91.224,1.620625,0.04331835938,1.33,1.83,29.75,48.4375,24,40,3.774464275,0.04360734588,3.52995,4.0267339,7.223125,0.3130839844,6.52,7.87,144.6875,48.33984375,140,155,129.75,273.4375,116,154,9609591.573,9.328125,10.35324023,7.1,14.1,6.125,2.734375,4,8,0.6360238038,0.04805312195,0.1274446682
ZrCrFe1.6,AB2,1.2,0.7846562078,29.1,2.5,30,64.60336111,275.0932418,51.9961,91.224,1.643888889,0.04283487654,1.33,1.83,29.33333333,44.44444444,24,40,3.802494233,0.04504751374,3.52995,4.0267339,7.295,0.319625,6.52,7.87,144.1666667,45.13888889,140,155,128.2222222,261.7283951,116,154,9268333.163,9.080555556,9.693205247,7.1,14.1,6.333333333,2.777777778,4,8,0.6300402724,0.04660264594,0.1261717485
ZrCrFe1.6,AB2,1.3,0.8509054655,,2,23,64.60336111,275.0932418,51.9961,91.224,1.643888889,0.04283487654,1.33,1.83,29.33333333,44.44444444,24,40,3.802494233,0.04504751374,3.52995,4.0267339,7.295,0.319625,6.52,7.87,144.1666667,45.13888889,140,155,128.2222222,261.7283951,116,154,9268333.163,9.080555556,9.693205247,7.1,14.1,6.333333333,2.777777778,4,8,0.6300402724,0.04660264594,0.1261717485
ZrCrFe1.8,AB2,1.3,0.8448339732,19,6,23,64.14239474,264.4394701,51.9961,91.224,1.653684211,0.04230747922,1.33,1.83,29.15789474,42.65927978,24,40,3.814296321,0.0451837989,3.52995,4.0267339,7.325263158,0.3192880886,6.52,7.87,143.9473684,43.62880886,140,155,127.5789474,255.401662,116,154,9124645.411,8.976315789,9.378623269,7.1,14.1,6.421052632,2.770083102,4,8,0.627322044,0.0458862903,0.1252658948
ZrCrFeCo.8,AB2,1.1,0.7206450448,20,10,0,64.79254084,255.2355197,51.9961,91.224,1.664210526,0.04643490305,1.33,1.88,29.36842105,41.49584488,24,40,3.865854075,0.07705766501,3.52995,4.27163323,7.533684211,0.7092548476,6.52,8.86,142.8947368,56.09418283,135,155,126.5263158,283.933518,111,154,8954214.56,8.892105263,9.721227147,6.7,14.1,6.631578947,3.601108033,4,9,0.6267673845,0.05241344188,0.1331764608
ZrCrFeCu.8,AB2,1.2,0.7987488813,28,3,23,65.76365789,247.3918027,51.9961,91.224,1.668421053,0.04831855956,1.33,1.9,29.78947368,40.16620499,24,40,3.909866026,0.1200398746,3.52995,4.48069,7.554736842,0.7667617729,6.52,8.96,142.8947368,56.09418283,135,155,126.7368421,277.5623269,112,154,8987104.941,8.976315789,9.378623269,7.1,14.1,7.052631579,6.260387812,4,11,0.6215122366,0.05241344188,0.1314550813
ZrCrFeMn.8,AB2,1.4,0.9080328528,32,0.6,23,63.95145663,267.7447629,51.9961,91.224,1.594736842,0.03455124654,1.33,1.83,28.94736842,44.15512465,24,40,3.749091079,0.03342367486,3.52995,4.0267339,7.205263158,0.2425512465,6.52,7.87,143.9473684,43.62880886,140,155,128.2105263,242.2714681,116,154,9234226.808,9.037368421,9.163493075,7.1,14.1,6.210526316,2.271468144,4,8,0.6263202233,0.0458862903,0.1214024504
ZrCrFeNi.8,AB2,1.1,0.720083556,21,8,0,64.74205789,255.8366709,51.9961,91.224,1.670526316,0.04931024931,1.33,1.91,29.57894737,40.66481994,24,40,3.892444658,0.1012889454,3.52995,4.3979385,7.542105263,0.7318587258,6.52,8.9,142.8947368,56.09418283,135,155,126.3157895,290.6371191,110,154,8921911.492,8.871052632,9.815188366,6.6,14.1,6.842105263,4.764542936,4,10,0.6256918405,0.05241344188,0.134963987
ZrCrNi,AB2,1.3,0.8864827761,,,,67.3045,293.546878,51.9961,91.224,1.633333333,0.05642222222,1.33,1.91,30.66666667,46.22222222,24,40,3.881381167,0.1392006648,3.52995,4.3979385,7.523333333,1.013755556,6.52,8.9,143.3333333,72.22222222,135,155,128.6666667,344.8888889,110,154,9493351.249,9.31,11.5382,6.6,14.1,6.666666667,6.222222222,4,10,0.6388254995,0.05929092458,0.1443356298
ZrCrNi,AB2,1.4,0.9556419878,,8,30,67.3045,293.546878,51.9961,91.224,1.633333333,0.05642222222,1.33,1.91,30.66666667,46.22222222,24,40,3.881381167,0.1392006648,3.52995,4.3979385,7.523333333,1.013755556,6.52,8.9,143.3333333,72.22222222,135,155,128.6666667,344.8888889,110,154,9493351.249,9.31,11.5382,6.6,14.1,6.666666667,6.222222222,4,10,0.6388254995,0.05929092458,0.1443356298
ZrFe1.4Cr,AB2,1.7,1.126160224,21,1,23,65.11855882,286.4974809,51.9961,91.224,1.632941176,0.04319723183,1.33,1.83,29.52941176,46.36678201,24,40,3.789303665,0.04456552768,3.52995,4.0267339,7.261176471,0.31783391,6.52,7.87,144.4117647,46.71280277,140,155,128.9411765,267.8200692,116,154,9428925.356,9.197058824,10.01907958,7.1,14.1,6.235294118,2.76816609,4,8,0.6329376062,0.04732769873,0.1269199612
ZrFe1.4Cr.6,AB2,1.45,0.9838550888,,1,30,66.86822,298.6759741,51.9961,91.224,1.629333333,0.04884622222,1.33,1.83,30.26666667,47.92888889,24,40,3.799043487,0.04970125291,3.52995,4.0267339,7.276,0.358344,6.52,7.87,145,50,140,155,129.8666667,296.2488889,116,154,9671954.561,9.459333333,10.77025956,7.1,14.1,6.266666667,3.128888889,4,8,0.6335540428,0.04876598491,0.1325350272
ZrFe1.4Cr.6,AB2,1.5,1.018297766,29.9,3,20,66.86822,298.6759741,51.9961,91.224,1.629333333,0.04884622222,1.33,1.83,30.26666667,47.92888889,24,40,3.799043487,0.04970125291,3.52995,4.0267339,7.276,0.358344,6.52,7.87,145,50,140,155,129.8666667,296.2488889,116,154,9671954.561,9.459333333,10.77025956,7.1,14.1,6.266666667,3.128888889,4,8,0.6335540428,0.04876598491,0.1325350272
ZrFe1.5Al.5,AB2,1,0.6346204352,,0.1,20,62.82742308,507.3202165,26.9815385,91.224,1.626666667,0.05005555556,1.33,1.83,28.5,87.25,13,40,3.72490015,0.1025277166,3.2092992,4.0267339,6.558333333,3.341847222,2.7,7.87,142.5,106.25,125,155,130.3333333,292.5555556,116,154,9765181.393,9.916666667,9.801388889,7.1,14.1,5.833333333,4.805555556,3,8,0.6136504335,0.07233518641,0.1312346968
ZrFe1.5Cr,AB2,1.5,0.9876182741,23,1.5,23,64.8536,280.6987467,51.9961,91.224,1.638571429,0.04304081633,1.33,1.83,29.42857143,45.3877551,24,40,3.796087386,0.04485686849,3.52995,4.0267339,7.278571429,0.3190408163,6.52,7.87,144.2857143,45.91836735,140,155,128.5714286,264.8163265,116,154,9346335.085,9.137142857,9.854877551,7.1,14.1,6.285714286,2.775510204,4,8,0.6314658931,0.04696451971,0.1265691633
ZrFe1.5Cr.5,AB2,1.4,0.9512689993,24.3,5.5,50,66.99651667,295.3372282,51.9961,91.224,1.635,0.050125,1.33,1.83,30.33333333,47.22222222,24,40,3.809392783,0.051093778,3.52995,4.0267339,7.3,0.369,6.52,7.87,145,50,140,155,129.6666667,300.5555556,116,154,9636356.547,9.455,10.790125,7.1,14.1,6.333333333,3.222222222,4,8,0.6320915562,0.04876598491,0.1337008085
ZrFe1.5Cr.5,AB2,1.5,1.020251523,25.6,5,20,66.99651667,295.3372282,51.9961,91.224,1.635,0.050125,1.33,1.83,30.33333333,47.22222222,24,40,3.809392783,0.051093778,3.52995,4.0267339,7.3,0.369,6.52,7.87,145,50,140,155,129.6666667,300.5555556,116,154,9636356.547,9.455,10.790125,7.1,14.1,6.333333333,3.222222222,4,8,0.6320915562,0.04876598491,0.1337008085
ZrFe1.5V.5,AB2,1.6,1.08651626,32.2,0.25,50,66.82075,300.7648443,50.9415,91.224,1.63,0.05,1.33,1.83,30.16666667,49.47222222,23,40,3.7959492,0.05450163876,3.52995,4.0267339,7.108333333,0.6101805556,6,7.87,144.1666667,61.80555556,135,155,131.6666667,289.8888889,116,154,10048432.97,9.641666667,10.13368056,7.1,14.1,6.166666667,3.472222222,4,8,0.643504029,0.05453168284,0.129312332
ZrFe1.6Al.4,AB2,1,0.6443387724,36,10,24,63.78953847,465.1887769,26.9815385,91.224,1.634,0.05137066667,1.33,1.83,28.93333333,79.26222222,13,40,3.752147973,0.09596058181,3.2092992,4.0267339,6.730666667,2.873272889,2.7,7.87,143,96,125,155,130,298.6666667,116,154,9703818.409,9.82,10.05626667,7.1,14.1,6,4.666666667,3,8,0.6163789164,0.0685171956,0.1329382707
ZrFe2,AB2,0.1,0.06770570571,,,,67.638,278.149698,55.845,91.224,1.663333333,0.05555555556,1.33,1.83,30.66666667,43.55555556,26,40,3.861139267,0.05484316518,3.52995,4.0267339,7.42,0.405,6.52,7.87,145,50,140,155,128.6666667,320.8888889,116,154,9458366.473,9.433333333,10.88888889,7.1,14.1,6.666666667,3.555555556,4,8,0.6246342248,0.04876598491,0.1392230968
ZrFe2,AB2,0.1,0.06770570571,,,,67.638,278.149698,55.845,91.224,1.663333333,0.05555555556,1.33,1.83,30.66666667,43.55555556,26,40,3.861139267,0.05484316518,3.52995,4.0267339,7.42,0.405,6.52,7.87,145,50,140,155,128.6666667,320.8888889,116,154,9458366.473,9.433333333,10.88888889,7.1,14.1,6.666666667,3.555555556,4,8,0.6246342248,0.04876598491,0.1392230968
ZrFe2,AB2,0.15,0.1016094141,,,,67.638,278.149698,55.845,91.224,1.663333333,0.05555555556,1.33,1.83,30.66666667,43.55555556,26,40,3.861139267,0.05484316518,3.52995,4.0267339,7.42,0.405,6.52,7.87,145,50,140,155,128.6666667,320.8888889,116,154,9458366.473,9.433333333,10.88888889,7.1,14.1,6.666666667,3.555555556,4,8,0.6246342248,0.04876598491,0.1392230968
ZrFeCr,AB2,1.7,1.147543811,49.4,0.1,50,66.35503333,311.7017567,51.9961,91.224,1.606666667,0.04308888889,1.33,1.83,30,50.66666667,24,40,3.7576463,0.04198899374,3.52995,4.0267339,7.18,0.3042,6.52,7.87,145,50,140,155,130.6666667,278.2222222,116,154,9814346.62,9.476666667,10.69042222,7.1,14.1,6,2.666666667,4,8,0.6393055225,0.04876598491,0.1276530204
ZrFeMn,AB2,1.6,1.094889127,31,10,150,67.33568133,285.4629792,54.938044,91.224,1.57,0.04186666667,1.33,1.83,30.33333333,46.88888889,25,40,3.757897633,0.04196831405,3.52995,4.0267339,7.23,0.3062,6.52,7.87,145,50,140,155,129.6666667,297.5555556,116,154,9631870.352,9.53,10.45646667,7.1,14.1,6.333333333,2.888888889,4,8,0.6225871574,0.04876598491,0.1330318667
ZrFeMnCr.25,AB2,1.6,1.075702659,,0.5,45,66.15571354,280.2121765,51.9961,91.224,1.576923077,0.03922130178,1.33,1.83,29.84615385,46.13017751,24,40,3.754694354,0.03886311419,3.52995,4.0267339,7.223846154,0.2831005917,6.52,7.87,144.6153846,47.92899408,140,155,129.0769231,278.8402367,116,154,9476050.042,9.353076923,10.02774438,7.1,14.1,6.307692308,2.674556213,4,8,0.6229095182,0.04787234043,0.1293686711
ZrFeMnNi.4,AB2,0.8,0.5348301803,,5,23,66.31894235,259.6322855,54.938044,91.224,1.61,0.04894117647,1.33,1.91,30.05882353,41.93771626,25,40,3.833196559,0.07955532669,3.52995,4.3979385,7.426470588,0.5596816609,6.52,8.9,143.8235294,54.4982699,135,155,127.3529412,302.6989619,110,154,9154624.401,9.185294118,10.11746021,6.6,14.1,6.764705882,3.944636678,4,10,0.6171374416,0.05132883598,0.1366144023
ZrFeMo,AB2,1.2,0.9838825911,29.8,0.6,30,81.00633333,320.2688602,55.845,95.95,1.773333333,0.1164222222,1.33,2.16,36,50.66666667,26,42,3.825632967,0.0456052544,3.52995,4.0267339,8.196666667,2.310422222,6.52,10.2,146.6666667,38.88888889,140,155,136,242.6666667,116,154,10948425.27,10.2,8.486666667,7.1,14.1,6,2.666666667,4,8,0.666908801,0.04251883394,0.1145423671
ZrFeV,AB2,1.6,1.073227642,48.1,0,50,66.0035,322.0441955,50.9415,91.224,1.596666667,0.04222222222,1.33,1.83,29.66666667,54.88888889,23,40,3.730759133,0.04566062277,3.52995,4.0267339,6.796666667,0.6210888889,6,7.87,143.3333333,72.22222222,135,155,134.6666667,240.8888889,116,154,10638499.47,9.85,9.291666667,7.1,14.1,5.666666667,2.888888889,4,8,0.659486444,0.05929092458,0.1152519478
ZrMn.5V.5Ni1.4,AB2,1.6,1.082422439,,0.2,30,66.56898,260.133258,50.9415,91.224,1.645294118,0.05946020761,1.33,1.91,30.35294118,41.816609,23,40,3.930401515,0.1566507784,3.52995,4.3979385,7.538235294,1.42483218,6,8.9,141.6176471,77.53027682,135,155,127.7941176,349.3987889,110,154,9315494.272,9.179411765,10.43289965,6.6,14.1,7.058823529,6.937716263,4,10,0.6350386832,0.06217535776,0.146268172
ZrMn.6Ni1.4,AB2,0.9,0.6246950143,,3.4,25,68.78586213,253.7093933,54.938044,91.224,1.644666667,0.06765155556,1.33,1.91,31.4,38.24,25,40,3.9724231,0.1628043199,3.52995,4.3979385,7.786666667,1.160622222,6.52,8.9,142.6666667,79.55555556,135,155,126.4666667,390.3822222,110,154,9113075.281,9.258,11.809856,6.6,14.1,7.4,7.04,4,10,0.6210318131,0.06251910355,0.1562316229
ZrMn.6V.2Co.1Ni1.2,AB2,1.6,1.105169293,,0.9,40,67.96791155,261.9594666,50.9415,91.224,1.634193548,0.06261789802,1.33,1.91,30.93548387,41.22164412,23,40,3.932891491,0.1545158953,3.52995,4.3979385,7.634193548,1.263075963,6,8.9,142.4193548,78.82414152,135,155,127.516129,370.5723205,110,154,9294443.483,9.288387097,11.23643288,6.6,14.1,7.129032258,6.757544225,4,10,0.6284621445,0.06233911187,0.1509632956
ZrMn.6V.2Co.1Ni1.2,AB2,1.6,1.105169293,,0.5,25,67.96791155,261.9594666,50.9415,91.224,1.634193548,0.06261789802,1.33,1.91,30.93548387,41.22164412,23,40,3.932891491,0.1545158953,3.52995,4.3979385,7.634193548,1.263075963,6,8.9,142.4193548,78.82414152,135,155,127.516129,370.5723205,110,154,9294443.483,9.288387097,11.23643288,6.6,14.1,7.129032258,6.757544225,4,10,0.6284621445,0.06233911187,0.1509632956
ZrMn.6V.2Ni1.2,AB2,1.8,1.25136786,,0.14,25,68.2690688,267.8798825,50.9415,91.224,1.626,0.062624,1.33,1.91,31.06666667,42.06222222,23,40,3.9216001,0.1557140641,3.52995,4.3979385,7.593333333,1.253422222,6,8.9,142.6666667,79.55555556,135,155,128.0666667,373.5288889,110,154,9413300.955,9.374666667,11.38021156,6.6,14.1,7.066666667,6.862222222,4,10,0.6302994397,0.06251910355,0.1509127705
ZrMn.8Ni1.2,AB2,1.7,1.185252885,,0.5,25,68.53550507,259.640333,54.938044,91.224,1.620666667,0.06297955556,1.33,1.91,31.2,40.16,25,40,3.9270278,0.1530217871,3.52995,4.3979385,7.68,1.0824,6.52,8.9,143,76,135,155,127.0666667,375.6622222,110,154,9211975.131,9.310666667,11.56871289,6.6,14.1,7.2,6.56,4,10,0.6214337707,0.06096362159,0.1525341634
ZrMn1.11Fe1.22,AB2,1.3,0.8715005811,29.4,2,30,66.16700566,269.6083592,54.938044,91.224,1.586516517,0.04192420168,1.33,1.83,29.87087087,44.20855089,25,40,3.774307912,0.04237001068,3.52995,4.0267339,7.274594595,0.3010897005,6.52,7.87,144.5045045,47.27700674,140,155,128.4114114,282.5905004,116,154,9342491.014,9.298768769,9.90816395,7.1,14.1,6.465465465,2.7833419,4,8,0.6183387935,0.04758209951,0.1309107044
ZrMn1.11Fe1.22,AB2,1.5,1.007619375,13.3,5,100,66.16700566,269.6083592,54.938044,91.224,1.586516517,0.04192420168,1.33,1.83,29.87087087,44.20855089,25,40,3.774307912,0.04237001068,3.52995,4.0267339,7.274594595,0.3010897005,6.52,7.87,144.5045045,47.27700674,140,155,128.4114114,282.5905004,116,154,9342491.014,9.298768769,9.90816395,7.1,14.1,6.465465465,2.7833419,4,8,0.6183387935,0.04758209951,0.1309107044
ZrMn1.22Fe1.11,AB2,1.5,1.007163139,13,1,23,66.13704615,270.253118,54.938044,91.224,1.577267267,0.039924364,1.33,1.83,29.83783784,44.49622596,25,40,3.764076759,0.04026895925,3.52995,4.0267339,7.255765766,0.2890460352,6.52,7.87,144.5045045,47.27700674,140,155,128.5105105,280.4180577,116,154,9359685.092,9.308348348,9.868723698,7.1,14.1,6.432432432,2.713903092,4,8,0.6181532945,0.04758209951,0.1303059778
ZrMn1.22Fe1.14,AB2,1.2,0.8021678488,31,2,40,66.04515288,268.7774691,54.938044,91.224,1.57952381,0.04013310658,1.33,1.83,29.80357143,44.22927296,25,40,3.766421913,0.04051988642,3.52995,4.0267339,7.26125,0.2898037946,6.52,7.87,144.4642857,47.03443878,140,155,128.3988095,279.2992843,116,154,9334493.849,9.288630952,9.823764197,7.1,14.1,6.446428571,2.711415816,4,8,0.6178139422,0.04747308868,0.1301589134
ZrMn1.2Fe0.4,AB2,1.5,1.051274811,33,0.4,50,69.03371262,307.8504457,54.938044,91.224,1.508461538,0.02895147929,1.33,1.83,30.92307692,51.60946746,25,40,3.692713215,0.02762620522,3.52995,4.0267339,7.087692308,0.2389100592,6.52,7.87,145.7692308,53.25443787,140,155,132,303.5384615,116,154,10147848.86,9.926153846,10.89782367,7.1,14.1,6,2.615384615,4,8,0.6272116362,0.05006244317,0.1319875396
ZrMn1.52Co.4V0.08,AB2,1.2,0.8193458481,,8,200,67.45947483,284.6580638,50.9415,91.224,1.5228,0.03008416,1.33,1.88,30.21333333,48.46115556,23,40,3.726434817,0.05276600823,3.52995,4.27163323,7.213333333,0.5648355556,6,8.86,144.2,61.36,135,155,130,301.8666667,111,154,9708563.471,9.560266667,10.38603193,6.7,14.1,6.213333333,3.021155556,4,9,0.6249489048,0.05432220812,0.1336485426
ZrMn1.53Fe1.27,AB2,1,0.6544453943,9,4,23,64.79009403,249.7042854,54.938044,91.224,1.585684211,0.03766558449,1.33,1.83,29.28157895,41.21281856,25,40,3.771296269,0.03832172184,3.52995,4.0267339,7.285236842,0.2684723123,6.52,7.87,143.9473684,43.62880886,140,155,127.2078947,258.0067798,116,154,9053182.875,9.058868421,9.091432667,7.1,14.1,6.544736842,2.495367036,4,8,0.6128198856,0.0458862903,0.1262703819
ZrMn1.6Co.4,AB2,1.3,0.8899277015,,3,150,67.56604933,281.5518454,54.938044,91.224,1.520666667,0.02979288889,1.33,1.88,30.26666667,47.79555556,25,40,3.728605897,0.05254360667,3.52995,4.27163323,7.248,0.524576,6.52,8.86,144.3333333,59.55555556,135,155,129.6,304.5066667,111,154,9628033.141,9.534666667,10.47191822,6.7,14.1,6.266666667,2.995555556,4,9,0.6217613566,0.05346806884,0.1346459829
ZrMn1.8,AB2,1.2,0.8246637328,,0.06,50,67.897314,302.2968221,54.938044,91.224,1.471428571,0.0111122449,1.33,1.55,30.35714286,51.65816327,25,40,3.650202214,0.008033663911,3.52995,3.717009,7.021428571,0.1396836735,6.52,7.3,145.3571429,51.65816327,140,155,131.5,281.25,119,154,10001559.71,9.786428571,10.33716582,7.39,14.1,5.928571429,2.066326531,4,7,0.6226401348,0.04944622063,0.1275323942
ZrMn1.8,AB2,1.6,1.104021366,38.8,0.1,50,67.897314,302.2968221,54.938044,91.224,1.471428571,0.0111122449,1.33,1.55,30.35714286,51.65816327,25,40,3.650202214,0.008033663911,3.52995,3.717009,7.021428571,0.1396836735,6.52,7.3,145.3571429,51.65816327,140,155,131.5,281.25,119,154,10001559.71,9.786428571,10.33716582,7.39,14.1,5.928571429,2.066326531,4,7,0.6226401348,0.04944622063,0.1275323942
ZrMn1.8Co0.2,AB2,1.2,0.817405336,,6,200,67.299706,287.1435951,54.938044,91.224,1.498666667,0.02075822222,1.33,1.88,30.13333333,48.91555556,25,40,3.691630949,0.03152684677,3.52995,4.27163323,7.144,0.340704,6.52,8.86,144.6666667,54.88888889,135,155,130.1333333,288.6488889,111,154,9716703.686,9.580666667,10.24075289,6.7,14.1,6.133333333,2.515555556,4,9,0.6209315527,0.0512122368,0.1305558663
ZrMn1.8Fe0.2,AB2,1.2,0.8149047741,,8,200,67.0938264,291.1819931,54.938044,91.224,1.495333333,0.01837155556,1.33,1.83,30.06666667,49.39555556,25,40,3.675304327,0.01631971096,3.52995,4.0267339,7.078,0.175176,6.52,7.87,145,50,140,155,130.4666667,277.4488889,116,154,9770673.455,9.607333333,10.09707289,7.1,14.1,6.066666667,2.195555556,4,8,0.6205102901,0.04876598491,0.1276709025
ZrMn1.8Ni0.2,AB2,1.1,0.7483527978,,6,200,67.28371973,287.4146715,54.938044,91.224,1.500666667,0.02233955556,1.33,1.91,30.2,48.56,25,40,3.7000513,0.04228712517,3.52995,4.3979385,7.146666667,0.3499555556,6.52,8.9,144.6666667,54.88888889,135,155,130.0666667,291.2622222,110,154,9706474.381,9.574,10.279784,6.6,14.1,6.2,2.96,4,10,0.6206568273,0.0512122368,0.1312127595
ZrMn1.8V0.2,AB2,1.3,0.8794022727,,1,200,66.7669264,300.0325664,50.9415,91.224,1.482,0.011936,1.33,1.63,29.86666667,51.58222222,23,40,3.6492283,0.007511365444,3.52995,3.717009,6.953333333,0.1952888889,6,7.3,144.6666667,54.88888889,135,155,131.6666667,262.8888889,119,154,10006700.05,9.690666667,9.776406222,7.39,14.1,5.866666667,1.982222222,4,7,0.6273631981,0.0512122368,0.1231431545
ZrMn2,AB2,0.45,0.3030136936,,,,67.03336267,292.5934673,54.938044,91.224,1.476666667,0.01075555556,1.33,1.55,30,50,25,40,3.654656,0.007775793218,3.52995,3.717009,7.04,0.1352,6.52,7.3,145,50,140,155,130.6666667,272.2222222,119,154,9805374.231,9.626666667,10.00535556,7.39,14.1,6,2,4,7,0.6199295212,0.04876598491,0.1262690681
ZrMn2,AB2,1,0.6771046734,,,,67.03336267,292.5934673,54.938044,91.224,1.476666667,0.01075555556,1.33,1.55,30,50,25,40,3.654656,0.007775793218,3.52995,3.717009,7.04,0.1352,6.52,7.3,145,50,140,155,130.6666667,272.2222222,119,154,9805374.231,9.626666667,10.00535556,7.39,14.1,6,2,4,7,0.6199295212,0.04876598491,0.1262690681
